date,hour,Open,High,Low,Close,Adj Close,Volume,id,replyCount,retweetCount,likeCount,quoteCount,conversationId,retweetedTweet,inReplyToTweetId,neg,neu,pos,compound
2021-11-07 21:00:00+00:00,21,82.16000366210938,82.41000366210938,82.06999969482422,82.30000305175781,82.30000305175781,5619.0,1.457456899272622e+18,0.0,0.0,0.0,0.0,1.4574493274298163e+18,,1.457456149234688e+18,0.138,0.601,0.261,0.128
2021-11-08 04:00:00+00:00,4,82.0999984741211,82.58999633789062,82.02999877929688,82.44999694824219,82.44999694824219,12828.0,1.4575552015068733e+18,0.0,0.0,0.0,0.0,1.457544678299947e+18,,1.457544678299947e+18,0.0,0.927,0.073,0.3182
2021-11-08 12:00:00+00:00,12,82.12000274658203,82.16000366210938,81.69999694824219,81.8499984741211,81.8499984741211,19273.0,1.4576829709496033e+18,0.0,0.0,1.0,0.0,1.4576829709496033e+18,,,0.203,0.689,0.108,-0.4404
2021-11-08 20:00:00+00:00,20,81.94999694824219,82.11000061035156,81.94000244140625,82.06999969482422,82.06999969482422,5288.0,1.4577965829469266e+18,0.0,0.0,0.0,0.0,1.4577965829469266e+18,,,0.0,0.864,0.136,0.4767
2021-11-08 21:00:00+00:00,21,82.05999755859375,82.0999984741211,81.9800033569336,82.01000213623047,82.01000213623047,2764.0,1.4578141824961434e+18,0.0,1.0,1.5,0.0,1.45763214370261e+18,,1.4574493274298163e+18,0.2,0.7110000000000001,0.0895,-0.5718
2021-11-09 18:00:00+00:00,18,84.52999877929688,84.97000122070312,84.4800033569336,84.63999938964844,84.63999938964844,0.0,1.4581337588513628e+18,0.0,0.0,0.0,0.0,1.4581337588513628e+18,,,0.0,0.872,0.128,0.2263
2021-11-09 21:00:00+00:00,21,84.66999816894531,84.69000244140625,84.16999816894531,84.19000244140625,84.19000244140625,8239.0,1.4581740545197425e+18,0.0,0.0,0.0,0.0,1.4581740545197425e+18,,,0.0,1.0,0.0,0.0
2021-11-09 22:00:00+00:00,22,84.19000244140625,84.37999725341797,84.16999816894531,84.2699966430664,84.2699966430664,4252.0,1.45819822149111e+18,5.0,6.0,53.0,0.0,1.4581966598511206e+18,,1.4581975819898266e+18,0.155,0.845,0.0,-0.6597
2021-11-10 16:00:00+00:00,16,81.33999633789062,81.33999633789062,81.12999725341797,81.30000305175781,81.30000305175781,4247.0,1.4584577388125676e+18,0.0,0.0,0.0,0.0,1.4584204371348562e+18,,1.4584204371348562e+18,0.0,0.523,0.477,0.743
2021-11-11 00:00:00+00:00,0,81.54000091552734,81.69000244140625,81.44000244140625,81.5199966430664,81.5199966430664,3242.0,1.4585861889027154e+18,1.0,0.0,0.0,0.0,1.4574709063983964e+18,,1.458414444254466e+18,0.203,0.74,0.058,-0.6486
2021-11-11 01:00:00+00:00,1,81.5199966430664,81.5999984741211,81.23999786376953,81.3499984741211,81.3499984741211,4768.0,1.4586021657616527e+18,0.5,0.0,1.0,0.0,1.4585671001848525e+18,,1.4585265744882975e+18,0.1545,0.7275,0.118,-0.05510000000000004
2021-11-11 02:00:00+00:00,2,81.33999633789062,81.56999969482422,81.25,81.5,81.5,4549.0,1.45861322060369e+18,0.25,0.25,0.25,0.0,1.4586120120926843e+18,,1.4586085903367086e+18,0.0,0.82075,0.17925,0.27967499999999995
2021-11-11 05:00:00+00:00,5,82.12999725341797,82.1500015258789,80.68000030517578,80.83000183105469,80.83000183105469,18523.0,1.4586552539524383e+18,0.0,0.0,0.0,0.0,1.458609867355304e+18,,1.458609867355304e+18,0.104,0.896,0.0,-0.296
2021-11-11 10:00:00+00:00,10,82.06999969482422,82.33000183105469,81.56999969482422,81.87999725341797,81.87999725341797,50622.0,1.4587287233105142e+18,0.0,0.0,0.0,0.0,1.4587287233105142e+18,,,0.126,0.874,0.0,-0.3818
2021-11-11 18:00:00+00:00,18,81.20999908447266,81.38999938964844,81.18000030517578,81.3499984741211,81.3499984741211,0.0,1.4588515286576182e+18,0.6666666666666666,0.0,0.3333333333333333,0.0,1.4587782237929882e+18,,1.4587422852487414e+18,0.11633333333333333,0.753,0.13033333333333333,0.011299999999999977
2021-11-11 19:00:00+00:00,19,81.33999633789062,81.5199966430664,81.33999633789062,81.47000122070312,81.47000122070312,1467.0,1.4588674005022228e+18,0.0,0.0,0.0,0.0,1.4588674005022228e+18,,,0.0,0.673,0.327,0.743
2021-11-11 20:00:00+00:00,20,81.47000122070312,81.52999877929688,81.13999938964844,81.33999633789062,81.33999633789062,4801.0,1.4588933600690217e+18,0.0,0.0,0.0,0.0,1.4588933600690217e+18,,,0.104,0.896,0.0,-0.1027
2021-11-11 21:00:00+00:00,21,81.33999633789062,81.44999694824219,81.16000366210938,81.2699966430664,81.2699966430664,3596.0,1.458905005600256e+18,0.0,0.0,3.0,0.0,1.458905005600256e+18,,,0.0,0.8,0.2,0.6705
2021-11-11 23:00:00+00:00,23,81.05000305175781,81.06999969482422,80.87999725341797,81.0199966430664,81.0199966430664,1595.0,1.4589314290947072e+18,0.0,0.0,1.5,0.0,1.4589314290947072e+18,,,0.0325,0.898,0.06949999999999999,0.14200000000000002
2021-11-12 00:00:00+00:00,0,81.0199966430664,81.12999725341797,80.86000061035156,80.94999694824219,80.94999694824219,3357.0,1.4589439010630697e+18,1.0,0.0,0.0,0.0,1.4586285615150326e+18,,1.4589422998120817e+18,0.08,0.873,0.047,-0.2263
2021-11-12 01:00:00+00:00,1,80.94999694824219,81.08000183105469,80.87000274658203,81.0,81.0,3574.0,1.458966753560699e+18,0.0,0.0,1.0,0.0,1.4589476615209042e+18,,1.4589476615209042e+18,0.0,0.91,0.09,0.2235
2021-11-12 02:00:00+00:00,2,81.0,81.08000183105469,80.86000061035156,81.0199966430664,81.0199966430664,3495.0,1.4589747966209106e+18,10.0,8.0,30.0,1.0,1.4589747966209106e+18,,,0.0,0.914,0.086,0.3089
2021-11-12 04:00:00+00:00,4,80.55000305175781,80.58999633789062,80.08000183105469,80.55000305175781,80.55000305175781,18035.0,1.45901359244399e+18,0.0,0.0,1.0,1.0,1.45901359244399e+18,,,0.164,0.757,0.079,-0.4019
2021-11-12 07:00:00+00:00,7,79.98999786376953,80.29000091552734,79.77999877929688,80.2699966430664,80.2699966430664,14371.0,1.4590592015573852e+18,0.0,0.0,2.0,0.0,1.4590592015573852e+18,,,0.0,0.851,0.149,0.2732
2021-11-12 09:00:00+00:00,9,80.16999816894531,80.91999816894531,79.86000061035156,80.80999755859375,80.80999755859375,55856.0,1.459081700093399e+18,0.0,0.0,0.0,0.0,1.459080141620101e+18,,1.459080141620101e+18,0.088,0.842,0.071,-0.128
2021-11-12 12:00:00+00:00,12,80.9000015258789,81.04000091552734,80.61000061035156,80.70999908447266,80.70999908447266,21633.0,1.4591241151267635e+18,0.0,0.0,1.0,0.0,1.4588835265232937e+18,,1.4588835265232937e+18,0.083,0.831,0.086,0.0258
2021-11-12 13:00:00+00:00,13,80.70999908447266,80.91000366210938,80.2300033569336,80.4000015258789,80.4000015258789,26144.0,1.4591460895971779e+18,1.0,3.0,5.0,0.0,1.4591460895971779e+18,,,0.169,0.831,0.0,-0.7096
2021-11-14 18:00:00+00:00,18,80.66000366210938,81.19999694824219,80.5999984741211,81.01000213623047,81.01000213623047,3591.0,1.459939904132182e+18,0.5,0.0,0.0,0.0,1.4594660727200215e+18,,1.4594660727200215e+18,0.0305,0.9475,0.022,-0.05035
2021-11-14 19:00:00+00:00,19,80.98999786376953,81.06999969482422,80.80999755859375,80.8499984741211,80.8499984741211,1951.0,1.4599563177586688e+18,0.0,0.0,0.0,0.0,1.4599563177586688e+18,,,0.146,0.854,0.0,-0.5859
2021-11-14 20:00:00+00:00,20,80.8499984741211,80.95999908447266,80.16000366210938,80.30000305175781,80.30000305175781,9255.0,1.4599677857239982e+18,1.0,0.0,0.0,0.0,1.4597466503401718e+18,,1.4598285111752827e+18,0.0,0.93,0.07,0.2732
2021-11-14 22:00:00+00:00,22,80.18000030517578,80.2300033569336,80.0199966430664,80.12000274658203,80.12000274658203,4509.0,1.4600062854521508e+18,0.0,0.0,0.0,0.0,1.460006283518546e+18,,1.460006898053177e+18,0.1725,0.7035,0.124,-0.0776
2021-11-15 00:00:00+00:00,0,80.27999877929688,80.52999877929688,80.25,80.37999725341797,80.37999725341797,5045.0,1.4600350872658985e+18,0.0,0.0,0.0,0.0,1.4600350872658985e+18,,,0.0,0.922,0.078,0.296
2021-11-15 02:00:00+00:00,2,80.12999725341797,80.38999938964844,80.0999984741211,80.30999755859375,80.30999755859375,5158.0,1.4600638545980785e+18,1.0,0.5,2.0,0.0,1.4055124709706076e+18,,1.4600602223161057e+18,0.1285,0.7909999999999999,0.0805,-0.025500000000000023
2021-11-15 03:00:00+00:00,3,80.31999969482422,80.5199966430664,80.1500015258789,80.37000274658203,80.37000274658203,13065.0,1.460075211974488e+18,0.0,0.0,1.0,0.0,1.4600608281918874e+18,,1.4600608281918874e+18,0.0,1.0,0.0,0.0
2021-11-15 07:00:00+00:00,7,79.66000366210938,79.87000274658203,79.55000305175781,79.70999908447266,79.70999908447266,13364.0,1.460137299425968e+18,0.0,0.0,0.0,0.0,1.4599214039820575e+18,,1.4599214039820575e+18,0.0,1.0,0.0,0.0
2021-11-15 09:00:00+00:00,9,79.73999786376953,79.88999938964844,79.30000305175781,79.66999816894531,79.66999816894531,39648.0,1.4601761638133965e+18,1.0,1.0,9.0,0.0,1.460121069415813e+18,,1.460121069415813e+18,0.17,0.83,0.0,-0.5994
2021-11-15 16:00:00+00:00,16,80.87000274658203,81.0,80.86000061035156,80.94999694824219,80.94999694824219,2383.0,1.460273440271704e+18,0.0,0.0,2.0,0.0,1.4599410285976166e+18,,1.4599410285976166e+18,0.309,0.691,0.0,-0.7717
2021-11-15 18:00:00+00:00,18,80.93000030517578,80.95999908447266,80.79000091552734,80.80999755859375,80.80999755859375,0.0,1.4603066654258094e+18,0.0,0.0,0.0,0.0,1.4603066654258094e+18,,,0.095,0.732,0.173,0.4939
2021-11-15 19:00:00+00:00,19,80.81999969482422,80.83000183105469,80.68000030517578,80.77999877929688,80.77999877929688,1341.0,1.4603195902950318e+18,0.0,0.0,0.0,0.0,1.4603195902950318e+18,,,0.0,1.0,0.0,0.0
2021-11-16 00:00:00+00:00,0,81.41000366210938,81.5999984741211,81.30999755859375,81.5,81.5,6157.0,1.4603949303402824e+18,0.5,0.0,0.0,0.0,1.4598006823688212e+18,,1.4602662621442048e+18,0.0655,0.8700000000000001,0.0645,-0.0703
2021-11-16 04:00:00+00:00,4,81.3499984741211,81.43000030517578,81.05000305175781,81.36000061035156,81.36000061035156,12702.0,1.4604529590416015e+18,0.0,0.0,1.0,0.0,1.4604415968356024e+18,,1.4604516586394296e+18,0.0,1.0,0.0,0.0
2021-11-16 08:00:00+00:00,8,81.4000015258789,81.5999984741211,81.13999938964844,81.16000366210938,81.16000366210938,20202.0,1.4605254049685545e+18,0.0,0.0,0.0,0.0,1.460489588997333e+18,,1.460489588997333e+18,0.0,0.719,0.281,0.8934
2021-11-16 09:00:00+00:00,9,81.1500015258789,81.19000244140625,80.19999694824219,80.62999725341797,80.62999725341797,46274.0,1.460525688314753e+18,0.0,0.0,0.0,0.0,1.460525688314753e+18,,,0.0,0.719,0.281,0.8934
2021-11-16 12:00:00+00:00,12,80.94999694824219,81.4000015258789,80.88999938964844,81.22000122070312,81.22000122070312,19714.0,1.460572951441539e+18,0.5,0.0,0.0,0.0,1.4602792875615683e+18,,1.460318603818025e+18,0.0,0.8945000000000001,0.1055,0.40605
2021-11-16 19:00:00+00:00,19,80.48999786376953,80.5,80.25,80.33000183105469,80.33000183105469,1893.0,1.4606885262872904e+18,0.0,1.0,0.0,0.0,1.4606885262872904e+18,,,0.192,0.714,0.093,-0.5574
2021-11-16 21:00:00+00:00,21,79.91000366210938,80.2699966430664,79.86000061035156,80.26000213623047,80.26000213623047,1949.0,1.460721472918405e+18,0.0,0.0,0.0,0.0,1.460721472918405e+18,,,0.2,0.8,0.0,-0.7184
2021-11-16 22:00:00+00:00,22,80.2300033569336,80.26000213623047,79.94000244140625,80.08999633789062,80.08999633789062,1033.0,1.460735195615748e+18,0.0,0.0,0.0,0.0,1.460735195615748e+18,,,0.0,1.0,0.0,0.0
2021-11-16 23:00:00+00:00,23,80.08999633789062,80.20999908447266,80.05999755859375,80.08999633789062,80.08999633789062,777.0,1.460747928197165e+18,0.0,0.0,1.0,0.0,1.460745752360235e+18,,1.460745752360235e+18,0.0,0.811,0.189,0.5994
2021-11-17 01:00:00+00:00,1,80.04000091552734,80.3499984741211,79.83999633789062,80.27999877929688,80.27999877929688,2150.0,1.4607704528051487e+18,0.0,0.0,0.0,0.0,1.4607704528051487e+18,,,0.139,0.861,0.0,-0.5267
2021-11-17 11:00:00+00:00,11,79.41999816894531,79.55999755859375,78.80999755859375,78.86000061035156,78.86000061035156,16543.0,1.4609256373848883e+18,1.0,0.0,0.0,0.0,1.460883561142268e+18,,1.460883561142268e+18,0.39,0.61,0.0,-0.8225
2021-11-17 14:00:00+00:00,14,77.79000091552734,78.43000030517578,77.76000213623047,78.23999786376953,78.23999786376953,18860.0,1.460971232652845e+18,1.0,2.0,4.0,1.0,1.4599742121316434e+18,,1.4609707654158582e+18,0.0,1.0,0.0,0.0
2021-11-17 19:00:00+00:00,19,78.25,78.33999633789062,77.9000015258789,77.91000366210938,77.91000366210938,262.0,1.461041324375898e+18,0.5,0.0,0.5,0.0,1.4609847119169966e+18,,1.4609270732041994e+18,0.1475,0.8205,0.032,-0.42755
2021-11-17 21:00:00+00:00,21,77.68000030517578,77.7699966430664,77.58999633789062,77.6500015258789,77.6500015258789,326.0,1.46107842039432e+18,1.0,0.0,0.0,0.0,1.459633990453928e+18,,1.4600295867927593e+18,0.256,0.605,0.14,-0.4588
2021-11-17 22:00:00+00:00,22,77.62999725341797,77.62999725341797,77.4000015258789,77.5199966430664,77.5199966430664,388.0,1.4610937668786627e+18,3.5,7.0,17.0,2.5,1.4610775001095004e+18,,,0.2705,0.7295,0.0,-0.69145
2021-11-17 23:00:00+00:00,23,77.51000213623047,77.70999908447266,77.51000213623047,77.6500015258789,77.6500015258789,252.0,1.4611032558959084e+18,0.0,2.0,1.0,0.0,1.4611032558959084e+18,,,0.25,0.75,0.0,-0.6124
2021-11-18 02:00:00+00:00,2,77.62000274658203,77.66999816894531,77.08999633789062,77.18000030517578,77.18000030517578,1299.0,1.4611479476728218e+18,1.0,0.0,1.0,0.0,1.4611479476728218e+18,,,0.279,0.544,0.177,-0.128
2021-11-18 05:00:00+00:00,5,77.83999633789062,78.12999725341797,77.7699966430664,77.94999694824219,77.94999694824219,997.0,1.4611988334053704e+18,1.0,1.0,2.0,0.0,1.4611988334053704e+18,,,0.0,0.83,0.17,0.4404
2021-11-18 07:00:00+00:00,7,77.98999786376953,78.05999755859375,77.58999633789062,78.04000091552734,78.04000091552734,1316.0,1.461223152210559e+18,0.0,0.0,1.0,0.0,1.4604360034418156e+18,,1.4604360034418156e+18,0.071,0.929,0.0,-0.0772
2021-11-18 15:00:00+00:00,15,78.94000244140625,79.05999755859375,78.88999938964844,78.93000030517578,78.93000030517578,1143.0,1.4613452070860513e+18,0.0,0.0,0.0,1.0,1.4613452070860513e+18,,,0.14,0.86,0.0,-0.5994
2021-11-18 16:00:00+00:00,16,78.83999633789062,78.94000244140625,78.66999816894531,78.87000274658203,78.87000274658203,517.0,1.461369897104167e+18,6.0,2.0,27.0,2.0,1.46134733019256e+18,,1.46134733019256e+18,0.315,0.685,0.0,-0.7783
2021-11-19 13:00:00+00:00,13,76.23999786376953,76.44999694824219,75.98999786376953,76.29000091552734,76.29000091552734,1017.0,1.4616875976429486e+18,0.0,0.0,0.0,0.0,1.4616875976429486e+18,,,0.0,1.0,0.0,0.0
2021-11-19 14:00:00+00:00,14,76.29000091552734,76.30000305175781,75.86000061035156,76.11000061035156,76.11000061035156,9851.0,1.4616893967684813e+18,2.0,0.0,0.0,0.0,1.4616764406221496e+18,,1.4616883000964014e+18,0.054,0.946,0.0,-0.2263
2021-11-21 21:00:00+00:00,21,75.45999908447266,75.69000244140625,75.33000183105469,75.58000183105469,75.58000183105469,4581.0,1.4625271841558815e+18,1.5,3.5,15.0,0.5,1.4608660966035292e+18,,1.4608660966035292e+18,0.0,0.978,0.022,0.0129
2021-11-21 22:00:00+00:00,22,75.58000183105469,75.95999908447266,75.4800033569336,75.93000030517578,75.93000030517578,3938.0,1.462542088571003e+18,1.0,11.0,35.0,2.0,1.462534844261544e+18,,1.462534844261544e+18,0.0,0.927,0.073,0.3182
2021-11-22 00:00:00+00:00,0,75.87999725341797,75.93000030517578,75.6500015258789,75.7699966430664,75.7699966430664,3756.0,1.462568406237014e+18,0.5,0.5,0.5,0.5,1.4625652743984517e+18,,1.462557721794945e+18,0.131,0.869,0.0,-0.2997
2021-11-22 01:00:00+00:00,1,75.7699966430664,76.02999877929688,75.66999816894531,75.80999755859375,75.80999755859375,3810.0,1.4625848343128392e+18,0.0,3.0,4.0,0.0,1.4625848343128392e+18,,,0.108,0.765,0.127,-0.1144
2021-11-22 02:00:00+00:00,2,75.80999755859375,76.11000061035156,75.6500015258789,75.94000244140625,75.94000244140625,6693.0,1.4626060817928192e+18,1.0,0.0,1.0,0.0,1.4626060817928192e+18,,,0.0,1.0,0.0,0.0
2021-11-22 03:00:00+00:00,3,75.94999694824219,76.69999694824219,75.88999938964844,76.48999786376953,76.48999786376953,18645.0,1.462624259293995e+18,1.0,0.0,10.0,0.0,1.462624259293995e+18,,,0.0,0.734,0.266,0.765
2021-11-22 04:00:00+00:00,4,76.48999786376953,76.5199966430664,76.05000305175781,76.13999938964844,76.13999938964844,11015.0,1.4626302912882647e+18,5.0,0.5,3.0,0.5,1.4622423046856417e+18,,1.4626276773371822e+18,0.126,0.874,0.0,-0.28595
2021-11-22 12:00:00+00:00,12,76.36000061035156,76.87999725341797,76.22000122070312,76.25,76.25,31848.0,1.4627568067746898e+18,1.0,0.0,1.0,0.0,1.4627568067746898e+18,,,0.0,1.0,0.0,0.0
2021-11-22 16:00:00+00:00,16,76.33999633789062,76.48999786376953,76.27999877929688,76.48999786376953,76.48999786376953,3643.0,1.462815271803134e+18,0.0,0.0,0.0,0.0,1.462815269714342e+18,,1.462815269714342e+18,0.0,0.95,0.05,0.0258
2021-11-22 21:00:00+00:00,21,76.41000366210938,76.44999694824219,76.19999694824219,76.33999633789062,76.33999633789062,2830.0,1.4628900056054538e+18,0.0,0.0,1.0,0.0,1.4628436942859223e+18,,1.4628436942859223e+18,0.0,1.0,0.0,0.0
2021-11-22 23:00:00+00:00,23,76.19999694824219,76.2699966430664,76.12999725341797,76.25,76.25,1491.0,1.4629241321840026e+18,2.6666666666666665,0.0,26.333333333333332,0.0,1.4625572148517711e+18,,1.4628665682709934e+18,0.09699999999999999,0.852,0.051,-0.1369
2021-11-23 00:00:00+00:00,0,76.23999786376953,76.29000091552734,75.75,75.86000061035156,75.86000061035156,6485.0,1.4629350862826967e+18,0.0,0.0,0.0,0.0,1.4628815313938903e+18,,1.4628241222165012e+18,0.1235,0.8400000000000001,0.0365,-0.39225
2021-11-23 01:00:00+00:00,1,75.8499984741211,75.98999786376953,75.79000091552734,75.95999908447266,75.95999908447266,5157.0,1.4629467887600312e+18,0.0,0.0,3.0,0.0,1.4629106627708887e+18,,1.4629106627708887e+18,0.0,0.89,0.11,0.2732
2021-11-23 09:00:00+00:00,9,77.25,78.75,77.23999786376953,78.0199966430664,78.0199966430664,86688.0,1.4630713512799642e+18,0.0,0.0,0.0,0.0,1.463055499901825e+18,,1.463057275652825e+18,0.295,0.623,0.082,-0.8176
2021-11-23 10:00:00+00:00,10,78.0199966430664,78.29000091552734,77.62999725341797,78.18000030517578,78.18000030517578,46253.0,1.4630802496385065e+18,6.0,0.0,19.0,0.0,1.4630802496385065e+18,,,0.0,0.643,0.357,0.6124
2021-11-23 12:00:00+00:00,12,78.20999908447266,78.70999908447266,78.06999969482422,78.58000183105469,78.58000183105469,28369.0,1.4631203471427953e+18,0.0,2.0,5.0,0.0,1.4631203452385812e+18,,1.4631203452385812e+18,0.33,0.67,0.0,-0.7824
2021-11-23 13:00:00+00:00,13,78.58999633789062,78.86000061035156,78.58000183105469,78.7699966430664,78.7699966430664,23365.0,1.4631277277127066e+18,0.0,0.0,1.0,0.0,1.4631277277127066e+18,,,0.0,0.909,0.091,0.0772
2021-11-23 19:00:00+00:00,19,78.23999786376953,78.26000213623047,78.0199966430664,78.18000030517578,78.18000030517578,3413.0,1.4632255534089974e+18,0.0,0.5,2.0,0.0,1.4632250740650107e+18,,1.4632258754077164e+18,0.14250000000000002,0.8574999999999999,0.0,-0.2897
2021-11-23 20:00:00+00:00,20,78.16999816894531,78.61000061035156,78.12000274658203,78.61000061035156,78.61000061035156,8662.0,1.4632323343758336e+18,0.0,1.0,2.0,0.0,1.4632323343758336e+18,,,0.202,0.652,0.146,-0.4051
2021-11-23 21:00:00+00:00,21,78.5999984741211,78.98999786376953,78.55999755859375,78.73999786376953,78.73999786376953,8748.0,1.463244431847424e+18,2.0,0.0,6.0,0.0,1.4632421811418808e+18,,1.4632421811418808e+18,0.11,0.755,0.135,-0.0516
2021-11-23 22:00:00+00:00,22,78.73999786376953,78.76000213623047,78.51000213623047,78.61000061035156,78.61000061035156,3811.0,1.4632678141946982e+18,2.0,0.0,1.0,0.0,1.4329765407389327e+18,,1.463244696493316e+18,0.0565,0.905,0.038,0.0
2021-11-23 23:00:00+00:00,23,78.61000061035156,78.63999938964844,78.51000213623047,78.58000183105469,78.58000183105469,1776.0,1.4632834646759916e+18,1.0,0.0,1.0,0.5,1.4632834646759916e+18,,,0.0,0.9075,0.0925,0.3902
2021-11-24 00:00:00+00:00,0,78.58000183105469,78.87999725341797,78.55000305175781,78.75,78.75,4543.0,1.4632941456284365e+18,0.5,0.0,0.0,0.0,1.4632651794399744e+18,,1.4632367043835208e+18,0.137,0.7050000000000001,0.1575,0.028450000000000003
2021-11-24 01:00:00+00:00,1,78.75,78.9800033569336,78.72000122070312,78.88999938964844,78.88999938964844,5753.0,1.4633143295461724e+18,0.0,0.0,0.5,0.0,1.4633143295461724e+18,,,0.113,0.887,0.0,-0.27115
2021-11-24 03:00:00+00:00,3,78.86000061035156,79.2300033569336,78.75,79.06999969482422,79.06999969482422,13806.0,1.463341563382227e+18,0.5,0.5,2.0,0.0,1.463323119704195e+18,,1.4633304278175785e+18,0.163,0.75,0.087,-0.3025
2021-11-24 13:00:00+00:00,13,78.30999755859375,78.52999877929688,78.12999725341797,78.27999877929688,78.27999877929688,13946.0,1.4634953999776932e+18,0.5,1.0,1.5,0.0,1.4634341833578742e+18,,1.463368604737368e+18,0.2015,0.7455,0.053,-0.39385
2021-11-24 15:00:00+00:00,15,78.30999755859375,78.37999725341797,78.2300033569336,78.23999786376953,78.23999786376953,3332.0,1.4635256895172977e+18,1.0,0.0,3.0,0.0,1.4635133101885235e+18,,1.463523226252976e+18,0.082,0.789,0.129,0.3182
2021-11-24 16:00:00+00:00,16,78.25,78.37000274658203,78.22000122070312,78.31999969482422,78.31999969482422,2057.0,1.4635362698001231e+18,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.4635339011046879e+18,,1.4635450365037158e+18,0.09666666666666668,0.7553333333333333,0.14766666666666664,0.34556666666666663
2021-11-25 07:00:00+00:00,7,78.16000366210938,78.36000061035156,78.12000274658203,78.26000213623047,78.26000213623047,3624.0,1.4637687323799757e+18,0.0,0.0,0.0,0.0,1.4637687323799757e+18,,,0.073,0.856,0.07,-0.0258
2021-11-25 11:00:00+00:00,11,77.88999938964844,78.18000030517578,77.8499984741211,78.08000183105469,78.08000183105469,8328.0,1.4638239572080108e+18,0.0,0.0,0.0,0.0,1.4638143236215357e+18,,1.4638143236215355e+18,0.0,0.69,0.31,0.6597
2021-11-25 18:00:00+00:00,18,78.0999984741211,78.16999816894531,77.2300033569336,77.41000366210938,77.41000366210938,6293.0,1.4639270791106028e+18,0.5,0.0,0.0,0.0,1.4637727527064965e+18,,1.463909530897707e+18,0.2025,0.6465000000000001,0.151,-0.2123
2021-11-25 19:00:00+00:00,19,77.41000366210938,77.55000305175781,77.01000213623047,77.0999984741211,77.0999984741211,6021.0,1.4639475452944998e+18,1.0,0.0,1.0,0.0,1.4639475452944998e+18,,,0.113,0.887,0.0,-0.3182
2021-11-28 18:00:00+00:00,18,69.2300033569336,71.7300033569336,69.19999694824219,71.37999725341797,71.37999725341797,33370.0,1.465017872825127e+18,0.0,0.0,0.0,0.0,1.4650162099891118e+18,,1.4650162099891118e+18,0.364,0.636,0.0,-0.4588
2021-11-28 19:00:00+00:00,19,71.37000274658203,72.13999938964844,70.81999969482422,72.12000274658203,72.12000274658203,17598.0,1.4650292206739907e+18,0.0,0.0,0.0,0.0,1.4650292206739907e+18,,,0.096,0.791,0.113,-0.1027
