_type,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
snscrape.modules.twitter.Tweet,https://twitter.com/CPA_Party/status/1473045061919293450,2021-12-20 21:38:05+00:00,"There will be ""severe costs"" if Russia invades Ukraine but Biden told Putin no military engagement. He can carry on with his oil pipeline via Germany Trump stopped &amp; Biden is arranging for all Americans to leave Ukraine, undermining other G7 nations. https://t.co/Lbqk0POp5n","There will be ""severe costs"" if Russia invades Ukraine but Biden told Putin no military engagement. He can carry on with his oil pipeline via Germany Trump stopped &amp; Biden is arranging for all Americans to leave Ukraine, undermining other G7 nations. newssloth.com/2021/12/16/g7-…",1473045061919293450,"{'_type': 'snscrape.modules.twitter.User', 'username': 'CPA_Party', 'id': 3020496971, 'displayname': 'The CPA Party', 'description': 'We are a Christian Political Party standing for truth. We support the sanctity of life. Care for the poor and persecuted. A new option for the UK', 'rawDescription': 'We are a Christian Political Party standing for truth. We support the sanctity of life. Care for the poor and persecuted. A new option for the UK', 'descriptionUrls': None, 'verified': False, 'created': '2015-02-05T20:59:45+00:00', 'followersCount': 658, 'friendsCount': 697, 'statusesCount': 6159, 'favouritesCount': 1623, 'listedCount': 17, 'mediaCount': 559, 'location': 'United Kingdom', 'protected': False, 'linkUrl': 'http://www.cpaparty.net', 'linkTcourl': 'http://t.co/YxyS2S7nt8', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1050310513362644993/NP5jYszJ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3020496971/1570797841', 'label': None, 'url': 'https://twitter.com/CPA_Party'}",0,0,1,0,1473045061919293450,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['http://newssloth.com/2021/12/16/g7-leaders-give-warning-to-russia-about-severe-costs-if-there-is-a-military-advance-against-ukraine/'],['https://t.co/Lbqk0POp5n'],,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/deplorable_im/status/1473033306006597641,2021-12-20 20:51:22+00:00,#Ukraine there is talk about powerful sanctions against Russia over Ukraine.Russian response: no gas for Europe they FREEZE IN THE DARK. Embargo Russian oil: price goes to $200 /barrel .,#Ukraine there is talk about powerful sanctions against Russia over Ukraine.Russian response: no gas for Europe they FREEZE IN THE DARK. Embargo Russian oil: price goes to $200 /barrel .,1473033306006597641,"{'_type': 'snscrape.modules.twitter.User', 'username': 'deplorable_im', 'id': 1043963448751783938, 'displayname': 'Im Deplorable', 'description': 'Cat herder by occupation. Trump supporter. I do this because of the endless hate of Democrats for Trump', 'rawDescription': 'Cat herder by occupation. Trump supporter. I do this because of the endless hate of Democrats for Trump', 'descriptionUrls': None, 'verified': False, 'created': '2018-09-23T20:40:56+00:00', 'followersCount': 1927, 'friendsCount': 4859, 'statusesCount': 78000, 'favouritesCount': 71414, 'listedCount': 2, 'mediaCount': 6, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1101230861092044800/0Nldv-Bx_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1043963448751783938/1551388816', 'label': None, 'url': 'https://twitter.com/deplorable_im'}",0,0,0,0,1473033306006597641,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,,,,,['Ukraine'],
snscrape.modules.twitter.Tweet,https://twitter.com/TheTrut98731918/status/1473022641950896135,2021-12-20 20:08:59+00:00,"@thehill They do not see alot of things coming.  Cut oil pipes, gas goes up, opec Says we got then where we want them, China screws with Taiwan, Russia withe the Ukraine. This is not rocket science.","@thehill They do not see alot of things coming.  Cut oil pipes, gas goes up, opec Says we got then where we want them, China screws with Taiwan, Russia withe the Ukraine. This is not rocket science.",1473022641950896135,"{'_type': 'snscrape.modules.twitter.User', 'username': 'TheTrut98731918', 'id': 1295111658394787840, 'displayname': 'TheTruth', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2020-08-16T21:34:32+00:00', 'followersCount': 1, 'friendsCount': 73, 'statusesCount': 663, 'favouritesCount': 316, 'listedCount': 1, 'mediaCount': 0, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/TheTrut98731918'}",0,0,0,0,1472217344705445894,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.472217344705446e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'thehill', 'id': 1917731, 'displayname': 'The Hill', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/thehill'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'thehill', 'id': 1917731, 'displayname': 'The Hill', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/thehill'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/FentonDisk/status/1472986504280563719,2021-12-20 17:45:24+00:00,"@Reuters Such as Biden offered when he said ""there is nothing we can do if Russia decides to invade the Ukraine""?  Ukraine used to be the breadbasket for Russia.  That is their only weakness.  They have to buy food from elsewhere. With oil dominance over Europe, it is the missing piece.","@Reuters Such as Biden offered when he said ""there is nothing we can do if Russia decides to invade the Ukraine""?  Ukraine used to be the breadbasket for Russia.  That is their only weakness.  They have to buy food from elsewhere. With oil dominance over Europe, it is the missing piece.",1472986504280563719,"{'_type': 'snscrape.modules.twitter.User', 'username': 'FentonDisk', 'id': 1459178234600382466, 'displayname': 'Denton Fisk', 'description': 'Rather lick than bite', 'rawDescription': 'Rather lick than bite', 'descriptionUrls': None, 'verified': False, 'created': '2021-11-12T15:16:39+00:00', 'followersCount': 4, 'friendsCount': 29, 'statusesCount': 871, 'favouritesCount': 3, 'listedCount': 0, 'mediaCount': 12, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1459179306211491848/hTOdRDgw_normal.jpg', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/FentonDisk'}",0,0,0,0,1472968872571641861,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,1.4729688725716419e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Reuters', 'id': 1652541, 'displayname': 'Reuters', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Reuters'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'Reuters', 'id': 1652541, 'displayname': 'Reuters', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Reuters'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/WendyBugliari/status/1472985415678369792,2021-12-20 17:41:04+00:00,"@SeeleSays @SaysDana At least they’re not supported by America’s current administration and Ukraine will get all the weapons it needs!
Russia has oil and hackers but we gots the beasts!
MOB takes on new definition eh? https://t.co/1YQA233bXI","@SeeleSays @SaysDana At least they’re not supported by America’s current administration and Ukraine will get all the weapons it needs!
Russia has oil and hackers but we gots the beasts!
MOB takes on new definition eh? https://t.co/1YQA233bXI",1472985415678369792,"{'_type': 'snscrape.modules.twitter.User', 'username': 'WendyBugliari', 'id': 2770706394, 'displayname': 'wendy bugliari', 'description': '~THE BUG~ returns   BUZZZZZZZZZZZ', 'rawDescription': '~THE BUG~ returns   BUZZZZZZZZZZZ', 'descriptionUrls': None, 'verified': False, 'created': '2014-08-26T18:15:51+00:00', 'followersCount': 1603, 'friendsCount': 1488, 'statusesCount': 29517, 'favouritesCount': 14528, 'listedCount': 5, 'mediaCount': 9303, 'location': 'Pennsylvania, USA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1513202894979407875/wjir5XLY_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2770706394/1649610723', 'label': None, 'url': 'https://twitter.com/WendyBugliari'}",0,0,1,0,1472950788070641667,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,"[{'_type': 'snscrape.modules.twitter.Gif', 'thumbnailUrl': 'https://pbs.twimg.com/tweet_video_thumb/FHEYbQZWYAMMZKd.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/FHEYbQZWYAMMZKd.mp4', 'bitrate': 0}]}]",,,1.4729834242730598e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'SeeleSays', 'id': 1199765357935751169, 'displayname': 'The MinistryWasTruth✍may the alt-lie🌻⚰🌻', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/SeeleSays'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'SeeleSays', 'id': 1199765357935751169, 'displayname': 'The MinistryWasTruth✍may the alt-lie🌻⚰🌻', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/SeeleSays'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'SaysDana', 'id': 2324708472, 'displayname': '@SaysDana 🇺🇦😷 🤓 🕷🕸', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/SaysDana'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MrOutLawBTC/status/1472981463696084997,2021-12-20 17:25:22+00:00,"@Livelongandpr18 @Garret_Beggan @canokar @APHClarkson With diminishing usa power, and there for the Western world, and the #Ukraine conflict, who do you think russia, China &amp; Iran will back up? Turkey has it's oil and massive militairy power no imf or worldbank debts. Imo only mot before germany (europe) will ally with turkey","@Livelongandpr18 @Garret_Beggan @canokar @APHClarkson With diminishing usa power, and there for the Western world, and the #Ukraine conflict, who do you think russia, China &amp; Iran will back up? Turkey has it's oil and massive militairy power no imf or worldbank debts. Imo only mot before germany (europe) will ally with turkey",1472981463696084997,"{'_type': 'snscrape.modules.twitter.User', 'username': 'MrOutLawBTC', 'id': 1151871372286726144, 'displayname': 'Unit21 #VRA', 'description': ""Those people who don't want freedom for others, don't deserve it themselves.\n#BTC"", 'rawDescription': ""Those people who don't want freedom for others, don't deserve it themselves.\n#BTC"", 'descriptionUrls': None, 'verified': False, 'created': '2019-07-18T15:08:30+00:00', 'followersCount': 228, 'friendsCount': 1376, 'statusesCount': 6552, 'favouritesCount': 12322, 'listedCount': 8, 'mediaCount': 617, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1506590401842622467/yn1WRx01_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1151871372286726144/1642189825', 'label': None, 'url': 'https://twitter.com/MrOutLawBTC'}",2,0,0,0,1472925436678189060,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.4729370713543434e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Livelongandpr18', 'id': 1300229612765544450, 'displayname': 'Livelongandprosper', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Livelongandpr18'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'Livelongandpr18', 'id': 1300229612765544450, 'displayname': 'Livelongandprosper', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Livelongandpr18'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'Garret_Beggan', 'id': 60113617, 'displayname': 'Garret Beggan 🇺🇦', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Garret_Beggan'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'canokar', 'id': 222825239, 'displayname': 'Can Okar', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/canokar'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'APHClarkson', 'id': 450896622, 'displayname': 'Alexander Clarkson', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/APHClarkson'}]",,,['Ukraine'],
snscrape.modules.twitter.Tweet,https://twitter.com/StephenKalil/status/1472968149062410244,2021-12-20 16:32:27+00:00,@les_politiques crazy is right! 2020-30 the decade of the previously unimaginable continues. 2022 might be coming in hot(war)? #Russia's pubic ultimatum 4 security guarantees-#uspoli @nato stupidly ignoring it. 2022 might be a UGE inflection pt. #oil #GOLD $US #cdnpoli #vanpoli #ukraine #Taiwan,@les_politiques crazy is right! 2020-30 the decade of the previously unimaginable continues. 2022 might be coming in hot(war)? #Russia's pubic ultimatum 4 security guarantees-#uspoli @nato stupidly ignoring it. 2022 might be a UGE inflection pt. #oil #GOLD $US #cdnpoli #vanpoli #ukraine #Taiwan,1472968149062410244,"{'_type': 'snscrape.modules.twitter.User', 'username': 'StephenKalil', 'id': 211620129, 'displayname': 'Stephen Kalil', 'description': 'Atheist. In political wilderness. Former BaySt guy.  Now carless empty nester living w/ wife in #WestEnd of DT #Vanpoli. Yes to #BCexit-asap. We ❤️  steak& #COM', 'rawDescription': 'Atheist. In political wilderness. Former BaySt guy.  Now carless empty nester living w/ wife in #WestEnd of DT #Vanpoli. Yes to #BCexit-asap. We ❤️  steak& #COM', 'descriptionUrls': None, 'verified': False, 'created': '2010-11-03T19:40:24+00:00', 'followersCount': 313, 'friendsCount': 177, 'statusesCount': 14881, 'favouritesCount': 27368, 'listedCount': 27, 'mediaCount': 759, 'location': '@CityofVancouver #bcpoli ', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1400430837338808325/-DRgiia3_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/211620129/1646163150', 'label': None, 'url': 'https://twitter.com/StephenKalil'}",1,0,1,0,1472965247396950034,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,1.47296524739695e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'les_politiques', 'id': 150881077, 'displayname': 'Sophia', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/les_politiques'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'les_politiques', 'id': 150881077, 'displayname': 'Sophia', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/les_politiques'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'NATO', 'id': 83795099, 'displayname': 'NATO', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/NATO'}]",,,"['Russia', 'uspoli', 'oil', 'GOLD', 'cdnpoli', 'vanpoli', 'ukraine', 'Taiwan']",['US']
snscrape.modules.twitter.Tweet,https://twitter.com/LUMC1998/status/1472941415919407106,2021-12-20 14:46:14+00:00,@JuddLegum Russia at the Ukraine border. China flying warplanes into Taiwan space. And the oil supply from Middle East has to be protected….. yes they voted for that defense bill because the world is dangerous and Russia and China trying to flex,@JuddLegum Russia at the Ukraine border. China flying warplanes into Taiwan space. And the oil supply from Middle East has to be protected….. yes they voted for that defense bill because the world is dangerous and Russia and China trying to flex,1472941415919407106,"{'_type': 'snscrape.modules.twitter.User', 'username': 'LUMC1998', 'id': 622123821, 'displayname': 'Allen Williams', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2012-06-29T16:33:01+00:00', 'followersCount': 7, 'friendsCount': 97, 'statusesCount': 1076, 'favouritesCount': 1816, 'listedCount': 0, 'mediaCount': 3, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/827913704939409409/5VcL1DvA_normal.jpg', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/LUMC1998'}",1,0,1,0,1472723599857491972,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.472723599857492e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'JuddLegum', 'id': 15464697, 'displayname': 'Judd Legum', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/JuddLegum'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'JuddLegum', 'id': 15464697, 'displayname': 'Judd Legum', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/JuddLegum'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/F4J1968/status/1472940996862394371,2021-12-20 14:44:34+00:00,#FoxAndFriends Well china has us shutting down with their virus using our military oil reserves invading Taiwan any day and then there's china's military partner russia ready to invade Ukraine in unison with china invading Taiwan Thanks to all you mutt socialist democrats &amp; Biden,#FoxAndFriends Well china has us shutting down with their virus using our military oil reserves invading Taiwan any day and then there's china's military partner russia ready to invade Ukraine in unison with china invading Taiwan Thanks to all you mutt socialist democrats &amp; Biden,1472940996862394371,"{'_type': 'snscrape.modules.twitter.User', 'username': 'F4J1968', 'id': 833823166489325568, 'displayname': 'F4J', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2017-02-20T23:38:29+00:00', 'followersCount': 8, 'friendsCount': 12, 'statusesCount': 1523, 'favouritesCount': 1419, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/F4J1968'}",0,0,0,0,1472940996862394371,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,['FoxAndFriends'],
snscrape.modules.twitter.Tweet,https://twitter.com/Franck3E/status/1472937378012708864,2021-12-20 14:30:11+00:00,"@glcarlstrom Iran is about to become a collateral of Russia &amp; China's upcoming land grabbing. The US won't be able to fight a peer to peer conflict in Ukraine &amp; Taiwan. But Iran is a different matter, especially as ME oil supply is 🇨🇳 Achilles' heel. That means bargaining chips","@glcarlstrom Iran is about to become a collateral of Russia &amp; China's upcoming land grabbing. The US won't be able to fight a peer to peer conflict in Ukraine &amp; Taiwan. But Iran is a different matter, especially as ME oil supply is 🇨🇳 Achilles' heel. That means bargaining chips",1472937378012708864,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Franck3E', 'id': 2704392432, 'displayname': 'Franck3E', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2014-08-03T15:59:23+00:00', 'followersCount': 76, 'friendsCount': 1023, 'statusesCount': 9079, 'favouritesCount': 66005, 'listedCount': 2, 'mediaCount': 107, 'location': 'France', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1363568167755386881/Vfeyguyc_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2704392432/1608658662', 'label': None, 'url': 'https://twitter.com/Franck3E'}",0,0,1,0,1472930217136214027,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,1.472930217136214e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'glcarlstrom', 'id': 14346260, 'displayname': 'Gregg Carlstrom', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/glcarlstrom'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'glcarlstrom', 'id': 14346260, 'displayname': 'Gregg Carlstrom', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/glcarlstrom'}]",,,,
